varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"f1_5_1","(Cotton) Most important factor in cotton fertilizer decision-making - Low price",.2993534,0,0,0
"f1_5_2","(Cotton) Most important factor in cotton fertilizer decision-making - Safe yield",1.42474,0,0,0
"f1_5_3","(Cotton) Most important factor in cotton fertilizer decision-making - High yield",.7949003,0,0,0
"f1_5_4","(Cotton) Most important factor in cotton fertilizer decision-making - What farme",.2353114,0,0,0
"f1_5_5","(Cotton) Most important factor in cotton fertilizer decision-making - Availabili",.5394666,0,0,0
"f1_5_6","(Cotton) Most important factor in cotton fertilizer decision-making - Soil ferti",.9158751,0,0,0
"f1_5_7","(Cotton) Most important factor in cotton fertilizer decision-making - Seed varie",1.37899,0,0,0
"f1_5_8","(Cotton) Most important factor in cotton fertilizer decision-making - General ad",1.414846,0,0,0
"f1_5_888","(Cotton) Most important factor in cotton fertilizer decision-making - Other",2.106615,0,1,1
"f1_6_fertdecision_7","(Cotton) If you did not make the decisions, then did your bro/sis-inlaw make the",.9997777,0,0,0
"f1_6_fertdecision_8","(Cotton) If you did not make the decisions, then did your father/mother make the",1.000444,0,0,0
"f1_6_fertdecision_888","(Cotton) If you did not make the decisions, then did other make them?",.5394666,0,0,0
"f1_7_1","(Cotton) Purchased fertilizer for cotton in K'11",.2537332,0,0,0
"f1_7_2","(Cotton) Reused fertilizer for cotton in K'11",1.414846,0,0,0
"f1_7_3","(Cotton) Purchased/Reused fertilizer for cotton in K'11",1.414846,0,0,0
"f1_u_d_cost","(Cotton) Total UREA and DAP expenditure on cotton in K'11",.9363971,0,0,0
"f1_8a_use","(Cotton) Did you use urea?",.5990013,0,0,0
"f1_8b_use","(Cotton) Did you use ammonium_sulfate?",1.897716,0,0,1
"f1_8c_use","(Cotton) Did you use DAP?",.669368,0,0,0
"f1_8d_use","(Cotton) Did you use MoP?",.0086144,0,0,0
"f1_8e_use","(Cotton) Did you use npkgrade1?",1.192719,0,0,0
"f1_8g1_use","(Cotton) Did you use other1?",.4171824,0,0,0
"f1_8g2_use","(Cotton) Did you use other2?",1.000444,0,0,0
"f1_12a_use","used manure",.3588405,0,0,0
"f1_12b_use","used biofert",1.733853,0,0,1
"f1_12d_use","used castor cake",1.730633,0,0,1
"G_correct","Total correct answers for general ag questions",.982608,0,0,0
"C_correct","Total correct answers for Cotton",.2056911,0,0,0
"W_correct","Total correct answers for Wheat",.198901,0,0,0
"J_correct","Total correct answers for Cumin",1.018039,0,0,0
"overall_correct","Total correct answers for all the sections",.1133793,0,0,0
"G4","Which essential plant nutrient does UREA contain?",.9218274,0,0,0
"G8","Which is the bst fertilizer for adding phosphorus in the soil?",.8432639,0,0,0
"G9","Which is the bst fertilizer for adding potash in the soil?",1.291362,0,0,0
"G10","Which is the bst fertilizer for adding sulphur in the soil?",1.163776,0,0,0
"C5","Do you know what a pheromone trap is?",.1499725,0,0,0
"C6","What is the use of the pheromone trap in agriculture?",.236635,0,0,0
"W1","Optimum time of timely sowing of wheat: 10- 25 Nov",.1213107,0,0,0
"W2","Late sowing planting date: 10-15 Dec",.9391514,0,0,0
"W4","Which wheat diease affecs the grain qualitly and thus price of wheat? - Black po",1.295824,0,0,0
"W5","Which variety of wheat is recommended in Gujarat for Late Sowing?",.0484275,0,0,0
"W7","What is the recommended dose of nitrogen in irrigated wheat?",.2696637,0,0,0
"W8","What is the recommended dose of phosphorus in irrigated wheat?",.1740562,0,0,0
"J1","Which newly recommended varity of cumin is wilt-reistant?",1.457373,0,0,0
"J2","What is the best time for sowing cumin?",2.223322,0,1,1
"J6","What is the recommended dose of Nitrogen for cumin?",.4017146,0,0,0
"d21","Does this farmer grow cotton?",.1820959,0,0,0
"d22","Does this farmer grow wheat?",.1316387,0,0,0
"d23","Does this farmer grow cumin?",1.073625,0,0,0
"c3_1","(Cumin) Did you solicit or receive advice for planting cumin?",4.498756,1,1,1
"c3_21","(Cumin) What were the important sources for this advice? - First",7.789602,1,1,1
"c3_22","(Cumin) What were the important sources for this advice? - Second",1.245678,0,0,0
"c3_3","(Cumin) Did you plant cumin last rabi?",1.179969,0,0,0
"c3_5a","(Cumin) What was the total area you planted? - Acres",.2292854,0,0,0
"c3_6","(Cumin) Do you treat your soil before cumin planting?",1.179969,0,0,0
"c3_7a","(Cumin) How did you treat your soil? - Add organic manure",.7112982,0,0,0
"c3_7b","(Cumin) How did you treat your soil? - Clean the soil from harvest",1.305436,0,0,0
"c3_7c","(Cumin) How did you treat your soil? - Ploughing/Furrowing/Pulverizing",.9195552,0,0,0
"c3_7d","(Cumin) How did you treat your soil? - Leveling the soil",.0899973,0,0,0
"c3_7e","(Cumin) How did you treat your soil? - Preparing irrigation bed/furrows",2.00592,0,1,1
"c3_7_888","(Cumin) How did you treat your soil? - Other",1.416425,0,0,0
"c3_8_hhtotal","(Cumin) Total number of labour days for field preparation in Rabi - Household",.5240647,0,0,0
"c3_8_hiredtotal","(Cumin) Total number of labour days for field preparation in Rabi - Hired",.5491062,0,0,0
"c3_8_wage","(Cumin) Daily wage for field preparation in Rabi - Hired",.5305983,0,0,0
"c3_8_rstotal","(Cumin) Total labour cost for field preparation in Rabi - Hired",.2369493,0,0,0
"c3_8_rstrac","(Cumin) Total tractor cost for field preparation in R'11",.0836583,0,0,0
"c3_8_hrstrac","(Cumin) Total tractor hours for field preparation in K'11",2.933394,1,1,1
"c3_8_rshourtrac","(Cumin) Rs per hour for tractor for field preparation",2.587866,1,1,1
"c3_9","(Cumin) How many times did you irrigate your Cumin crop in last Rabi?",1.709762,0,0,1
"c3_10_rstotal","(Cumin) Total cost for irrigation in R'11",1.843777,0,0,1
"c3_10_rsunit","(Cumin) Cost per irrigation in R'11",2.507924,0,1,1
"c3_10_diesel","(Cumin) Diesel cost of irrigation in R'11",.8906473,0,0,0
"c3_10_lightbill","(Cumin) Light cost of irrigation in R'11",1.971791,0,1,1
"c3_21_1","(Cumin General 1) Is your most imp source past experience?",.0030902,0,0,0
"c3_21_3","(Cumin General 1) Is your most imp source cell phone based info?",11.46685,1,1,1
"c3_21_5","(Cumin General 1) Is your most imp source government extension worker?",1.416737,0,0,0
"c3_21_6","(Cumin General 1) Is your most imp source NGOs?",.6313822,0,0,0
"c3_21_7","(Cumin General 1) Is your most imp source other farmers?",1.783404,0,0,1
"c3_21_8","(Cumin General 1) Is your most imp source agro shops?",1.747747,0,0,1
"c3_22_1","(Cumin General 2) Is your most imp source past experience?",.0037898,0,0,0
"c3_22_3","(Cumin General 2) Is your most imp source cell phone based info?",1.733989,0,0,1
"c3_22_7","(Cumin General 2) Is your most imp source other farmers?",.2053198,0,0,0
"c3_22_8","(Cumin General 2) Is your most imp source agro shops?",.4531735,0,0,0
"c3_source_1","(Cumin General) Is your most imp source past_experience?",.0049058,0,0,0
"c3_source_3","(Cumin General) Is your most imp source cell_phone_info?",11.64691,1,1,1
"c3_source_5","(Cumin General) Is your most imp source gov_extension?",1.416737,0,0,0
"c3_source_6","(Cumin General) Is your most imp source NGOs?",.6313822,0,0,0
"c3_source_7","(Cumin General) Is your most imp source other_farmers?",1.745654,0,0,1
"c3_source_8","(Cumin General) Is your most imp source agro_shops?",1.225124,0,0,0
"c3_hired_labour_cost","(Cumin) Final Hired Labour cost for field preparation in R'11-12 for cumin",.2369493,0,0,0
"c3_tractor_cost","(Cumin) Final Tractor Cost for field preparation for cumin in R'11-12",.0836583,0,0,0
"c3_irrigation_cost","(Cumin) Final irrigation cost for cumin in R'11-12",1.843777,0,0,1
"c2_1","(Wheat) Did you solicit or receive advice for planting wheat in Rabi 11-12?",4.144108,1,1,1
"c2_21","(Wheat) What were the important sources for this advice? - First",6.399259,1,1,1
"c2_22","(Wheat) What were the important sources for this advice? - Second",1.582552,0,0,0
"c2_3","(Wheat) Did you plant wheat in Rabi 11-12?",.1439135,0,0,0
"c2_5a","(Wheat) What was the total area you planted? - Acres",.477013,0,0,0
"c2_6","(Wheat) Do you treat your soil before wheat planting?",.1003352,0,0,0
"c2_7a","(Wheat) How did you treat your soil? - Add organic manure",2.682303,1,1,1
"c2_7b","(Wheat) How did you treat your soil? - Clean the soil from harvest",.5095438,0,0,0
"c2_7c","(Wheat) How did you treat your soil? - Ploughing/Furrowing/Pulverizing",.3231946,0,0,0
"c2_7d","(Wheat) How did you treat your soil? - Leveling the soil",.3635382,0,0,0
"c2_7e","(Wheat) How did you treat your soil? - Preparing irrigation bed/furrows",1.042131,0,0,0
"c2_7_888","(Wheat) How did you treat your soil? - Other",1.737526,0,0,1
"c2_8_hhtotal","(Wheat) Total number of labour days for field preparation in last Rabi - Househo",.5374084,0,0,0
"c2_8_hiredtotal","(Wheat) Total number of labour days for field preparation in last Rabi - Hired",.9397746,0,0,0
"c2_8_wage","(Wheat) Daily wage for field preparation in last Rabi - Hired",1.026307,0,0,0
"c2_8_rstotal","(Wheat) Total labour cost for field preparation in last Rabi - Hired",1.177291,0,0,0
"c2_8_rstrac","(Wheat) Total tractor cost for field preparation in last Rabi",.2647603,0,0,0
"c2_8_hrstrac","(Wheat) Total tractor hours for field preparation in last Rabi",.9670034,0,0,0
"c2_8_rshourtrac","(Wheat) Rs per hour for tractor for field preparation in last Rabi",.6756457,0,0,0
"c2_9","(Wheat) Have you grown irrigated wheat or unirrigated wheat crop in last Rabi?",.999388,0,0,0
"c2_10","(Wheat) How many times did you irrigate your wheat crop in last Rabi?",.3903396,0,0,0
"c2_11_rstotal","(Wheat) Total cost for irrigation in Rabi",.5495877,0,0,0
"c2_11_rsunit","(Wheat) Cost per irrigation in Rabi",1.080943,0,0,0
"c2_11_diesel","(Wheat) Diesel cost of irrigation in Rabi",1.065977,0,0,0
"c2_11_lightbill","(Wheat) Light cost of irrigation in Rabi",.2960133,0,0,0
"c2_9_1","(Wheat) Have you grown irrigated wheat in the last Rabi?",.1562934,0,0,0
"c2_9_2","(Wheat) Have you grown unirrigated wheat in the last Rabi?",.9997773,0,0,0
"c2_21_1","(Wheat General 1) Is your most imp source past experience?",.3808391,0,0,0
"c2_21_3","(Wheat General 1) Is your most imp source cell phone based info?",9.522332,1,1,1
"c2_21_5","(Wheat General 1) Is your most imp source government extension worker?",1.416737,0,0,0
"c2_21_6","(Wheat General 1) Is your most imp source NGOs?",.5394666,0,0,0
"c2_21_7","(Wheat General 1) Is your most imp source other farmers?",1.987204,0,1,1
"c2_21_8","(Wheat General 1) Is your most imp source agro shops?",.2342694,0,0,0
"c2_22_1","(Wheat General 2) Is your most imp source past experience?",.2398064,0,0,0
"c2_22_2","(Wheat General 2) Is your most imp source TV program?",.9997777,0,0,0
"c2_22_3","(Wheat General 2) Is your most imp source cell phone based info?",1.414846,0,0,0
"c2_22_7","(Wheat General 2) Is your most imp source other farmers?",.3808391,0,0,0
"c2_22_8","(Wheat General 2) Is your most imp source agro shops?",1.000444,0,0,0
"c2_source_1","(Wheat General) Is your most imp source past_experience?",.004382,0,0,0
"c2_source_2","(Wheat General) Is your most imp source TV?",.9997777,0,0,0
"c2_source_3","(Wheat General) Is your most imp source cell_phone_info?",9.653659,1,1,1
"c2_source_5","(Wheat General) Is your most imp source gov_extension?",1.416737,0,0,0
"c2_source_6","(Wheat General) Is your most imp source NGOs?",.5394666,0,0,0
"c2_source_7","(Wheat General) Is your most imp source other_farmers?",1.818148,0,0,1
"c2_source_8","(Wheat General) Is your most imp source agro_shops?",.2053198,0,0,0
"c2_hired_labour_cost","(Wheat) Final Hired Labour cost for field preparation in R'11-12 for wheat",1.177291,0,0,0
"c2_tractor_cost","(Wheat) Final Tractor Cost for field preparation in R'11-12 for wheat",.2647603,0,0,0
"c2_irrigation_cost","(Wheat) Final irrigation cost for wheat in Rabi 11-12",.5495877,0,0,0
"c1_1","(Cotton) Did you solicit or receive advice for planting cotton in K'11?",1.441001,0,0,0
"c1_21","(Cotton) What were the important sources for this advice? - First",3.983493,1,1,1
"c1_22","(Cotton) What were the important sources for this advice? - Second",1.376923,0,0,0
"c1_3","(Cotton) Did you plant cotton in K'11?",.1650673,0,0,0
"c1_5a","(Cotton) What was the total area you planted? - Acres",1.255667,0,0,0
"c1_6","(Cotton) Do you treat your soil before cotton planting?",.162488,0,0,0
"c1_7a","(Cotton) How did you treat your soil? - Add organic manure",.2896006,0,0,0
"c1_7b","(Cotton) How did you treat your soil? - Clean the soil from harvest",.8121694,0,0,0
"c1_7c","(Cotton) How did you treat your soil? - Ploughing",.3135667,0,0,0
"c1_7d","(Cotton) How did you treat your soil? - Leveling the soil",.4525097,0,0,0
"c1_7_888","(Cotton) How did you treat your soil? - Other",1.783738,0,0,1
"c1_8_hhtotal","(Cotton) Total number of labor days for field preparation in K'11 - Household",.2078325,0,0,0
"c1_8_hiredtotal","(Cotton) Total number of labor days for field preparation in K'11 - Hired",.9960641,0,0,0
"c1_8_wage","(Cotton) Daily wage for field preparation in K'11 - Hired",1.576807,0,0,0
"c1_8_rstotal","(Cotton) Total labor cost for field preparation in K'11 - Hired",.0293644,0,0,0
"c1_8_rstrac","(Cotton) Total tractor cost for field preparation in K'11",1.335573,0,0,0
"c1_8_hrstrac","(Cotton) Total tractor hours for field preparation in K'11",.9782708,0,0,0
"c1_8_rshourtrac","(Cotton) Rs per hour for tractor for field preparation in K'11",1.47751,0,0,0
"c1_9","(Cotton) Did you irrigate your cotton crop in K'11?",.5184146,0,0,0
"c1_10","(Cotton) How many times did you irrigate your cotton crop in K'11?",.3691771,0,0,0
"c1_11_rstotal","(Cotton) Total cost for irrigation in K'11",2.466157,0,1,1
"c1_11_rsunit","(Cotton) Cost per irrigation in K'11",.2763464,0,0,0
"c1_11_diesel","(Cotton) Diesel cost of irrigation in K'11",.9924759,0,0,0
"c1_11_lightbill","(Cotton) Light cost of irrigation in K'11",1.315174,0,0,0
"c1_21_1","(Cotton General) Is your most imp source past experience -1?",.5211053,0,0,0
"c1_21_2","(Cotton General) Is your most imp source TV program -1?",.0021822,0,0,0
"c1_21_3","(Cotton General) Is your most imp source cell phone based info -1?",7.075443,1,1,1
"c1_21_6","(Cotton General) Is your most imp source NGOs -1?",1.000444,0,0,0
"c1_21_7","(Cotton General) Is your most imp source other farmers -1?",.5311129,0,0,0
"c1_21_8","(Cotton General) Is your most imp source agro shops -1?",2.254806,0,1,1
"c1_22_1","(Cotton General) Is your most imp source past experience -2?",1.696121,0,0,1
"c1_22_2","(Cotton General) Is your most imp source TV program -2?",1.733989,0,0,1
"c1_22_3","(Cotton General) Is your most imp source cell phone based info -2?",2.33824,0,1,1
"c1_22_6","(Cotton General) Is your most imp source NGOs -2?",1.414846,0,0,0
"c1_22_7","(Cotton General) Is your most imp source other farmers -2?",.5677249,0,0,0
"c1_22_8","(Cotton General) Is your most imp source agro shops -2?",.4577755,0,0,0
"c1_source_1","(Cotton General) Is your most imp source past_experience?",1.062839,0,0,0
"c1_source_2","(Cotton General) Is your most imp source TV?",1.004538,0,0,0
"c1_source_3","(Cotton General) Is your most imp source cell_phone_info?",7.381062,1,1,1
"c1_source_6","(Cotton General) Is your most imp source NGOs?",.0021822,0,0,0
"c1_source_7","(Cotton General) Is your most imp source other_farmers?",.7118071,0,0,0
"c1_source_8","(Cotton General) Is your most imp source agro_shops?",1.66081,0,0,1
"c1_hired_labour_cost","(Cotton) Final Hired Labour cost for field preparation in K'11 for cotton",.0293644,0,0,0
"c1_tractor_cost","(Cotton) Final Tractor Cost for field preparation for cotton in K'11",1.335573,0,0,0
"c1_irrigation_cost","(Cotton) Final irrigation cost for cotton in K'11",2.466157,0,1,1
"b2_2","How much total land do you own? - Area in Acres",.3851775,0,0,0
"b1_2","Do you presently own cultivable land?",.7432787,0,0,0
"b1_2_noplots","No of cultivable plots",.2316605,0,0,0
"b1_2_plotsize","Area of cultivable plots in Acres",.2318715,0,0,0
"b1_3_noplots","No of cultivable plots in K'11",.6087052,0,0,0
"b1_3","Did you own cultivable land in K'11?",.7432787,0,0,0
"b1_3_plotsize","Area of cultivable plots in K'11 in Acres",.212369,0,0,0
"b1_41","During K'10, did you rent out any land?",.3875456,0,0,0
"b1_41_noplots","No of rented out plots in K'11",.3875456,0,0,0
"b1_41_plotsize","Area of rented out plots in K'11 in Acres",.2240227,0,0,0
"b1_41_rs","Rs. earned from rented out plots in K'11",1.293669,0,0,0
"b1_42","During K'11, did you have someone sharecrop on your land?",.8833358,0,0,0
"b1_42_noplots","No of sharecropped plots in K'11",1.407457,0,0,0
"b1_42_plotsize","Area of sharecroppped plots in K'11 in Acres",1.08065,0,0,0
"b1_43","During K'11, did you pawn out on your land?",1.012232,0,0,0
"b1_43_noplots","No of pawned out plots in K'11",1.012232,0,0,0
"b1_43_plotsize","Area of pawned out plots in K'11 in Acres",1.346484,0,0,0
"b1_43_rs","Rs. earned from pawned out plots in K'11",1.957371,0,0,1
"b1_51","During K'11, did you rent in any land?",.1314225,0,0,0
"b1_51_noplots","No of rented in plots in K'11",.3323071,0,0,0
"b1_51_plotsize","Area of rented in plots in K'11 in Acres",.3587139,0,0,0
"b1_51_rs","Rs. paid for rented in plots in K'11",1.17932,0,0,0
"b1_52","During K'11, did you sharecrop on someone's land?",2.633085,1,1,1
"b1_52_noplots","No of sharecropped plots in K'11",3.256011,1,1,1
"b1_52_plotsize","Area of sharecroppped plots in K'11 in Acres",2.949577,1,1,1
"b1_53","During K'10, did you pawn in on your land?",1.149271,0,0,0
"b1_53_noplots","No of pawned in plots in K'11",.8528728,0,0,0
"b1_53_plotsize","Area of pawned in plots in K'11 in Acres",1.22451,0,0,0
"b1_53_rs","Rs. paid from pawned in plots in K'11",.9736387,0,0,0
"a1_1_age","How old are you now?",.5981253,0,0,0
"a1_2","Can you read and/or write?",1.283828,0,0,0
"a1_3","Highest level of education of respondent",1.185118,0,0,0
"a1_4","Main occupation of respondent",.091166,0,0,0
"a1_9","Do you hold or have held in the past any positin of authority",.866639,0,0,0
"edu_years","Years of Education",1.239916,0,0,0
"r_w4","Can you neither read nor write?",1.498539,0,0,0
"job1","Is your main occupation your own farm activities?",.9394295,0,0,0
"job2","Is your main occupation agricultural laborer?",.9997777,0,0,0
"job3","Is your main occupation casual labor, nonagriculture?",.2813437,0,0,0
"job4","Is your main occupation salaried employment?",1.733989,0,0,1
"job5","Is your main occupation petty business/trade/manufactoring?",.7107326,0,0,0
"a0_2_age","Age of household head",.5392578,0,0,0
"a0_3","Is the household head male or female?",.9091083,0,0,0
"a0_6","Are you the head of the household?",.1990216,0,0,0
"a0_8","Is the respondent male or female?",.6313822,0,0,0
"overall","Total correct answers for all questions",.1133793,0,0,0
"fert","Total correct answers for fertilizer related questions",.3141994,0,0,0
"btpest","",.0600179,0,0,0
"whitefly","",.6660594,0,0,0
"pest","Total correct answers for pesticide related questions",.5369819,0,0,0
"totcost_pest_rs","total pesticide cost",1.113277,0,0,0
"totcost_fert_rs","total fertilizer cost",.9973657,0,0,0
"totcost_irrig_rs","total irrigation cost",2.357587,0,1,1
"totcost_labor_rs","total hired labor cost",.1364165,0,0,0
"totcost_input_rs","total input cost",1.835242,0,0,1
"ag_profit","Profit after subtracting hired and hh labor costs",.5049806,0,0,0
"number_calls","Total number of calls listened to by each respondent",8.896596,1,1,1
"avg_duration_call","Average duration listened to by a respondent",16.5916,1,1,1
"avg_qanda_number","No.of times questions and answers forum was accessed",3.763065,1,1,1
"avg_anna_number","No.of times announcements forum was accessed",10.59058,1,1,1
"avg_push_calls_number","No.of times push calls were listened to",11.28651,1,1,1
"avg_duration_push_call","Average duration of a push call listened to by a respondent",10.09529,1,1,1
"avg_extent_push_call","(mean) avg_extent_push_call",16.13851,1,1,1
"avg_radioa_number","No.of times radio forum was accessed",6.191065,1,1,1
"avg_expa_number","No.of times experiences forum was accessed",7.293826,1,1,1
"total_duration_qa","Total duration spent listening to Q&A section",8.030567,1,1,1
"total_duration","Total duration of calling in time",8.652313,1,1,1
"total_duration_ann","Total duration spent listening to Announcements",7.009829,1,1,1
"total_duration_rad","Total duration spent listening to Radio section",6.398999,1,1,1
"total_duration_exp","Total duration spent listening to Experiences section",5.76431,1,1,1
"call","Number of calls made to listen to content",7.886988,1,1,1
"qa_call","Number times Q&A accessed on unique calls",6.993383,1,1,1
"exp_call","Number times Experience section accessed on unique calls",6.243351,1,1,1
"ann_call","Number times Announce accessed on unique calls",8.273673,1,1,1
"rad_call","Number times radio section accessed on unique calls",6.384695,1,1,1
"avg_listen_time","Avg. listen time",16.58707,1,1,1
"extent_push_call_10","Dummy for listening to 0-10% of the push call content",18.05222,1,1,1
"extent_push_call_15","Dummy for listening to 10-15% of the push call content",8.886462,1,1,1
"extent_push_call_50","Dummy for listening to 15-50% of the push call content",13.12491,1,1,1
"extent_push_call_75","Dummy for listening to 50-75% of the push call content",3.179519,1,1,1
"extent_push_call_100","Dummy for listening to 75-100% of the push call content",2.840265,1,1,1
"called_ao","Called in to the AO to listen to content",29.89342,1,1,1
"question","Number of questions asked",9.916615,1,1,1
"response","Number of responses to questions",6.213898,1,1,1
"response_ann","Number of responses to announcements",6.296782,1,1,1
"push_duration","(sum) duration",81.09614,1,1,1
"maxdur","Maximum push call time, 44 calls up to 8/12, 5 mins on avg",800.8305,1,1,1
"pct_listened","Percentage of total push call time listened to",81.09614,1,1,1
"pct_10","Listened to greater than 10% of total push call time",151.5982,1,1,1
"pct_25","Listened to greater than 75% of total push call time",92.9648,1,1,1
"pct_50","Listened to greater than 50% of total push call time",37.39544,1,1,1
"pct_75","Listened to greater than 75% of total push call time",9.613899,1,1,1
"used_ao","Used AO- only till Midline",38.31911,1,1,1
"n_call","Number of calls-Midline",8.566765,1,1,1
"duration","Total AO usage - Midline",9.146499,1,1,1
"zero_access","Called AO, did not access any features - Midline",18.67061,1,1,1
"record","recorded content on AO- Midline",10.55727,1,1,1
"r_exp"," recorded experience- Midline",3.336822,1,1,1
"avg_call","Avg. call duration- Midline",18.34442,1,1,1
"asked_q","Asked a question",17.73405,1,1,1
"res_q","Responded to a question",7.900462,1,1,1
"res_a","Responded to an announcement",7.450682,1,1,1
"shared_exp","Shared agricultural experience",3.336822,1,1,1
"totcost_seed_rs","",1.701432,0,0,1
"p3_hired_lab_cost","",1.583709,0,0,0
"p3_hh_lab_cost","",1.209164,0,0,0
"p2_hired_lab_cost","",.9997777,0,0,0
"p2_hh_lab_cost","",.031648,0,0,0
"p1_hired_lab_cost","",1.268422,0,0,0
"p1_hh_lab_cost","",1.877767,0,0,1
"f3_hired_lab_cost","",1.517584,0,0,0
"f3_hh_lab_cost","",1.205405,0,0,0
"f2_hired_lab_cost","",1.949685,0,0,1
"f2_hh_lab_cost","",.6006511,0,0,0
"f1_hired_lab_cost","",.7203648,0,0,0
"f1_hh_lab_cost","",1.794129,0,0,1
"totcost_hired_lab_cotton","",1.111907,0,0,0
"totcost_hired_lab_wheat","",1.965767,0,1,1
"totcost_hired_lab_cumin","",1.629386,0,0,0
"totcost_hh_lab_cotton","",1.789928,0,0,1
"totcost_hh_lab_wheat","",.4945547,0,0,0
"totcost_hh_lab_cumin","",1.32494,0,0,0
"totcost_hired_lab","",1.135199,0,0,0
"totcost_hh_lab","",1.697038,0,0,1
"totcost_lab","",1.976681,0,1,1
"talk_month","spoke to a more than once a month about ag issues",.4735473,0,0,0
"nonrelat_peer","spoke to a peer who is not a relative",.4332603,0,0,0
"non_neighbor","spoke to a peer who is not a neighbor",.1631798,0,0,0
"peer_phone","spoke to a peer on the phone",.6186795,0,0,0
"avg_know","average knowledge of peers",.3401051,0,0,0
"use_hiredlabor_chem","Used hired labor for chemical fertilizers",.0309155,0,0,0
"use_hiredlabor_org","Used hired labor for organic fertilizer",.1134295,0,0,0
"use_hiredlabor_total","Used hired labor for fertilizers (chemical and organic)",.6271527,0,0,0
"biofert_purch","",2.003583,0,1,1
"biofert_cotton_purch","",2.003583,0,1,1
"seed_advice","Asked for advice on seeds (general)",.6768137,0,0,0
"seed_purchase","Purchased recommended variety of seed (general)",.1254199,0,0,0
"seed_use","Used recommended variety of seed (general)",.3660228,0,0,0
"seed_qty","Qty of recommended seeds purchased - Kgs (general)",1.159649,0,0,0
"seed_cost","Total spent on recommended seeds (general)",.013074,0,0,0
"ycotton_l","log of cotton yield",.1294581,0,0,0
"ycumin_l","log of cumin yield",1.097359,0,0,0
"ywheat_l","log of wheat yield",.5697532,0,0,0
"rcotton_l","log of cotton revenue",.1297035,0,0,0
"rwheat_l","log of wheat revenue",.4743289,0,0,0
"rcumin_l","log of cumin revenue",1.337325,0,0,0
"rpulses_l","log of pulses revenue",.1753252,0,0,0
"crop_inc_l","",.1459468,0,0,0
"ag_profit_netlabor","",.4814968,0,0,0
"bas_cotton","(Cotton) What was the total area you planted? - Acres",1.813022,0,0,1
"c1_3_11","Planted Cotton (2011)",.1650673,0,0,0
"c1_5a_11","Cotton Acres Planted (2011)",1.255667,0,0,0
"c2_3_11","Planted Wheat (2011)",.1439135,0,0,0
"c2_5a_11","Wheat Acres Planted (2011)",.477013,0,0,0
"c3_3_11","Planted Cumin (2011)",1.179969,0,0,0
"c3_5a_11","Cumin Acres Planted (2011)",.2292853,0,0,0
"w1_1","for W1(BDM) - did you understand the game? 1-Yes (then proceed), 2- No (explain ",.8828218,0,0,0
"w1_2","for W1(BDM) - are you willing to play this game? 1. Yes (continue with game), 2-",.8600465,0,0,0
"buy_490","willing to pay at 490 1(Yes) 0(No)",1.041239,0,0,0
"buy_390","willing to pay at 390 1(Yes) 0(No)",.3024925,0,0,0
"buy_290","willing to pay at 290 1(Yes) 0(No)",.197824,0,0,0
"buy_240","willing to pay at 240 1(Yes) 0(No)",.5084356,0,0,0
"buy_190","willing to pay at 190 1(Yes) 0(No)",.1805459,0,0,0
"buy_140","willing to pay at 140 1(Yes) 0(No)",.1241787,0,0,0
"buy_90","willing to pay at 90 1(Yes) 0(No)",.8922098,0,0,0
"buy_40","willing to pay at 40 1(Yes) 0(No)",.5009368,0,0,0
"w1a_9","for W1(BDM) - this is a final checkpoint since Rs. 40 is our lower price. 1- Yes",1.334349,0,0,0
"bdmofferprice","for W1(BDM) - offer price (values can be 40,90,140,190 or 240)",2.04815,0,1,1
"w1b_3","for W1(BDM) - Is the offer price less than the bid price? 1-Yes 2-No",.4871974,0,0,0
"w1b_4","for W1(BDM) - Does the respondent purchase AO? 1-Yes (the purchase amount equals",.6823226,0,0,0
"tioliofferprice","Offered TIOLI",.9813576,0,0,0
"tiolibuy_ind","tioli: 0 Don't buy, 1 Buy",.1008786,0,0,0
"w2_2","for W2(TIOLI)- does the respondent purchase AO? 1-Yes (the purchase amount equal",.9469689,0,0,0
"p1","Why did you choose not to purchase AO or why is your demand Rs. 0? 1. Too expens",.1727679,0,0,0
"p2_1","How much money did the surveyor collect from the respondent i.e. purchase price ",.2602499,0,0,0
"m_wtp","",1.376555,0,0,0
"bought_ao","",2.09237,0,1,1
"total_input_cost","",1.899964,0,0,1
"profit","",.4191383,0,0,0
"total_usage","",20.3198,1,1,1
"ao","assigned to a treatment group (either ao or aoe)",1.47e+17,1,1,1
